1657395801484,31.234001,0.5058824,0.42857143,0.42857143,0.42857143,0.59090906,0.31578946,0.47619048,0.4090909,1.0,37.9,37.9,37.300003,37.9,38.300003,38.600002,38.300003,38.9,38.9,40.300003,35.9,36.300003,3927385,-637207,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,5953364,74781,319779,6041168,64156,277708,3315903,192616,459946,3145665,187449,446947,2985022,189453,503970,2984701,190340,504334,2027275,208347,605718,1649869,112530,464871,3526034028,138470432,5187399515,3543682465,120498581,5197709794,2152736608,362311207,6509386898,2136305557,360909235,6445302572,1893974069,337823755,6616488264,1876290616,340735368,6598612640,1290429852,417513602,7809776617,894573344,234599928,7576498533
1657395802481,31.222002,0.018404908,0.0,0.0,0.0,0.0,0.045454547,0.045454547,0.0,0.0,35.9,35.9,35.300003,35.9,35.9,35.9,35.9,36.300003,35.9,36.600002,34.9,34.9,3972151,-220031,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,844,0,0,628,0,0,348,52,77,332,49,85,308,39,78,330,29,65,76,9,60,121,53,107,667476,0,0,651073,0,0,243074,137042,310834,255469,100728,278446,231533,75915,380444,235504,62430,402507,58352,27444,717917,80534,151647,330715
1657395803473,31.215002,0.17197452,0.15789473,0.15789473,0.15,0.2,0.2,0.15789473,0.1,0.27272728,36.600002,36.600002,35.9,36.9,36.600002,36.9,36.600002,36.600002,36.600002,37.300003,34.9,35.300003,3952104,-456848,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,819,9,54,780,0,36,166,23,60,407,35,77,304,25,73,281,18,47,91,4,48,195,17,60,513247,19303,309963,501889,0,377736,162417,68802,626678,254898,72020,548015,219316,78126,589368,195301,47970,623444,152365,10751,740935,112287,56346,630910
1657395804473,31.218002,0.040609136,0.08,0.07692308,0.0,0.0,0.125,0.08,0.0,0.0,36.9,36.9,36.9,37.300003,37.300003,37.600002,37.300003,38.600002,37.9,39.300003,35.9,36.300003,3938090,-668945,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,1306,0,0,1188,0,0,540,16,23,598,22,23,565,8,22,462,7,24,331,2,39,359,14,27,808047,0,0,780147,0,0,701655,32440,83302,695897,41116,67766,650043,12771,74074,632590,14670,151446,694210,3811,169458,540748,34426,61143
1657395805514,31.206001,0.16826923,0.08,0.0,0.115384616,0.074074075,1.0,0.03846154,0.0,0.04,36.600002,36.9,36.9,37.600002,37.300003,37.300003,37.300003,36.9,37.600002,37.600002,36.300003,36.300003,3947627,-293274,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,924,12,21,944,2,18,407,22,39,435,14,52,496,14,40,536,14,39,268,21,58,295,12,61,501258,25184,194709,473630,2632,260234,295401,50606,292600,295553,24617,402519,290191,24825,282156,331607,31863,312517,259898,37636,538155,166834,25685,476822
1657395806553,31.199001,0.12290503,0.0952381,0.125,0.09090909,0.09090909,0.22727273,0.14285715,0.08695652,0.17391305,35.600002,35.300003,34.9,35.600002,35.600002,35.600002,35.600002,34.9,35.300003,35.600002,35.300003,34.9,3964561,-210571,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,388,82,66,188,24,71,48,12,38,50,22,66,38,3,19,64,9,50,0,2,10,55,42,103,413159,241784,275644,268017,74942,629015,28684,35648,559662,48225,67176,853683,54213,7225,263279,44529,18602,551832,0,5948,651672,31378,120315,768407
1657395807568,31.199001,0.04639175,0.04347826,0.083333336,0.11111111,0.08,0.083333336,0.04,0.0,0.0,35.300003,35.300003,34.600002,35.300003,35.300003,34.9,34.9,35.300003,35.300003,35.9,34.600002,34.600002,3971762,-197448,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,550,31,51,536,19,34,191,30,72,207,27,72,130,26,82,232,26,48,35,3,61,118,32,82,462717,60290,273206,447429,70358,354252,171395,72793,831660,179780,56547,640206,106339,72279,609290,163719,56031,594978,74661,2460,1191964,112126,79195,801741
1657395808592,31.193,0.14285715,0.045454547,0.09090909,0.0,0.04347826,0.77272725,0.13636364,0.041666668,0.041666668,34.9,35.300003,34.600002,35.300003,35.300003,35.300003,34.600002,34.9,34.9,34.9,34.300003,34.300003,3972346,-196838,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,517,28,80,504,25,70,121,31,80,146,26,63,38,3,36,135,8,75,32,0,25,288,6,42,395526,71230,465355,411833,62683,497984,138840,104730,747365,133793,101459,765270,46275,3832,675611,101689,14448,732847,87158,0,977054,117013,19590,864032
1657395809589,31.183,0.1576087,0.2173913,0.4347826,0.13043478,0.04761905,0.13043478,0.13043478,0.0,0.16666667,35.600002,35.600002,34.9,35.600002,35.9,35.300003,35.300003,35.600002,35.600002,35.9,34.600002,34.600002,3956580,-411377,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,669,16,30,762,13,32,397,56,69,414,30,65,155,17,47,144,25,61,38,5,56,162,46,112,552914,33289,174214,619655,15898,146588,331131,126204,371079,270538,76456,483391,107249,37024,348310,143203,54814,539481,56387,12374,859163,132832,66073,648613
1657395810630,31.19,0.3791209,0.3478261,0.42857143,0.3809524,0.375,1.0,0.2173913,0.2173913,0.04347826,37.9,38.300003,37.300003,37.600002,37.600002,37.600002,36.9,37.300003,37.600002,37.600002,36.600002,36.300003,3875222,-1141968,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,871,35,61,848,14,32,727,41,55,701,43,83,463,37,64,289,31,55,320,46,105,391,91,141,456993,44669,137228,440717,28183,74642,417671,64559,212103,374922,57591,254723,265828,44612,272961,146312,46895,370009,196186,87229,695269,241837,171570,505571
1657395811656,31.183,0.37931034,0.36,0.42307693,0.48,0.36,0.36,0.5416667,0.125,0.33333334,37.9,37.9,37.600002,37.9,37.600002,37.600002,36.9,37.300003,37.600002,37.600002,36.9,36.9,3901887,-996094,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,927,36,67,1081,14,38,782,36,61,552,38,98,205,15,28,522,31,82,397,91,183,525,176,136,428760,43201,137587,512729,13009,48023,425140,60990,146967,286350,41618,288840,101649,29156,74549,264635,52629,298400,341118,129244,315988,380334,243824,270964
1657395812670,31.206001,0.43575418,0.52380955,0.6666667,0.42857143,0.4347826,0.5,0.5217391,0.2173913,0.28,38.600002,38.600002,37.9,38.300003,38.300003,38.300003,38.300003,38.300003,38.600002,38.600002,37.600002,36.9,3896243,-1073303,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,1020,29,28,1129,15,35,882,39,59,599,60,107,491,36,64,295,28,79,524,103,143,138,78,148,488609,33518,53788,574269,14992,46877,451003,51328,157149,331836,75443,316034,259634,81559,315906,184735,50270,358740,392555,118241,233464,165756,144323,577730
1657395813713,31.244001,0.2415459,0.29166666,0.39130434,0.35714287,0.24,0.22222222,0.27586207,0.07692308,0.037037037,38.9,38.9,38.600002,38.600002,38.600002,38.300003,37.9,38.300003,38.300003,38.300003,38.300003,37.9,3874249,-1253357,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,1061,35,70,996,16,35,942,37,51,750,46,81,614,48,76,495,29,61,340,115,174,156,33,139,471469,40131,107980,485497,14280,39089,462865,43348,97254,361400,70943,227947,316603,56174,219108,260333,41472,306909,315969,211076,388365,125837,87397,728118
1657395814732,31.298002,0.20111732,0.22727273,0.42857143,0.27272728,0.0952381,0.20833333,0.17391305,0.16666667,0.0,39.600002,39.300003,38.9,38.9,38.600002,38.300003,38.300003,38.9,38.600002,39.300003,38.300003,37.9,3884565,-1045838,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,966,41,66,1118,21,60,939,45,49,559,66,109,759,53,105,250,21,65,224,94,178,131,38,116,479216,43443,127697,551279,24836,88457,476389,67719,129228,325170,102582,294989,361412,74359,285664,179528,16257,244093,237666,199640,443354,157014,123216,705284
1657395815740,31.346,0.1878453,0.20833333,0.54545456,0.27272728,0.17391305,0.09090909,0.0952381,0.09090909,0.04347826,39.600002,39.9,39.300003,39.600002,39.600002,39.300003,39.300003,38.9,39.300003,39.600002,38.600002,38.600002,3887874,-1120911,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,753,26,62,1085,13,34,1108,50,46,824,38,89,355,46,101,507,63,82,318,90,157,121,78,142,450594,38704,169353,554887,7571,50496,547272,75201,106452,381007,46369,359731,223859,79608,426918,317098,106385,262876,325321,160707,329388,169269,158843,646352
1657395816743,31.406002,0.22164948,0.2173913,0.4347826,0.42307693,0.16,0.125,0.25,0.083333336,0.074074075,39.9,39.600002,39.300003,39.9,39.600002,38.9,38.600002,39.300003,39.300003,39.600002,38.600002,38.600002,3895659,-1094971,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,894,31,61,1002,13,33,1018,45,59,645,52,108,432,47,95,449,55,88,240,110,180,197,95,168,465615,46242,168927,525560,15033,50269,514515,72724,93736,334136,75895,351189,236154,72650,417022,242911,82124,383659,260149,220839,405935,230795,211907,473951
1657395817775,31.473001,0.25510204,0.28,0.6,0.3043478,0.41666666,0.16666667,0.2,0.08,0.07692308,40.300003,39.9,39.300003,39.600002,39.600002,39.600002,38.9,39.600002,39.300003,39.600002,39.300003,38.600002,3886511,-1169129,1075200,1075200,1075200,1075200,1075200,1075200,652800,1401600,1194,28,49,1006,13,41,803,49,71,664,75,102,754,62,86,719,55,106,174,105,166,152,58,149,573324,43097,116274,537050,8526,52586,457002,71277,185120,379330,129586,260326,408244,91286,264419,359555,70627,289236,198071,240457,432459,180044,148802,645640
